Observed Value of Baseline_MG/GCN,Predicted Value of Baseline_MG/GCN,Observed Value of SEMG/GCN,Predicted Value of SEMG/GCN,Observed Value of Baseline_MG/MIGNN,Predicted Value of Baseline_MG/MIGNN,Observed Value of SEMG/MIGNN,Predicted Value of SEMG/MIGNN
2.86790041,6.283071008846462,65.38933316,41.80577277311951,2.874679313,5.8791027,2.874679313,6.4852815
8.748271213,15.747405504002273,9.361658454,15.191014082056581,1.297818598,2.072637,1.297818598,0.0
0.0,33.876624295976754,1.726024029,6.589001503317878,1.034854608,0.6195411,1.034854608,0.8547108
0.8414591229999999,16.84308330666974,52.01896484,55.27164979395568,54.53336611,67.65899,54.53336611,60.766846
0.0,14.314024209085106,0.0,27.52293073083043,0.74784749,1.9370638,0.74784749,3.8215277
49.32093179,39.300217274735566,0.746156967,7.272260653923154,4.103392125,0.46981403,4.103392125,0.757697
73.53944548,44.11169445472061,81.78695125,53.029955090909596,45.04873884,30.313116,45.04873884,26.12796
0.426836265,6.367407847479656,9.065649451,20.878168342843203,7.711567109999999,10.362196,7.71156711,15.898842
63.0697188,54.6130662187618,0.0,20.971056211972385,38.94339394,35.078396,38.94339394,37.745796
37.21381762,28.67152702195376,0.817066768,15.798938184605687,41.98383636,31.085798,41.98383636,54.894657
15.352511479999999,48.88871121277481,22.894141,14.837463206461965,38.82629912,43.30918,38.82629912,42.82009
12.47762059,10.037614891509712,3.149733367,33.56319330276847,65.48767084,31.433062,65.48767084,62.379887
68.26027768,44.400130242641865,0.0,5.015817900589295,24.44251918,26.902218,24.44251918,25.612833
9.228754169,6.013538459596373,23.34747951,23.815271857059003,53.94447324,35.125305,53.94447324,59.065014
0.597123544,24.168538120503275,33.60384304,24.899147941241115,34.51239146,33.64888,34.51239146,33.27415
0.568210949,9.897228085708916,18.97711675,5.350819067526721,63.69608906,59.129673,63.69608906,59.879345
28.57251929,19.571010301428437,68.99091328,50.76354234414696,44.44845486,45.204712,44.44845486,49.93337
3.973986769,43.123628357085586,80.5818059,63.33707533705294,50.09626002,45.504627,50.09626002,57.420666
74.21032846,54.50561693637013,6.891124522,14.27402651620835,5.628261366,11.875034,5.628261366,9.68093
0.9755508899999998,22.73356389161378,7.343376414000001,7.756611674223169,82.77010873,73.47093,82.77010873,79.46692
67.75052852,45.04193809224129,1.707595349,45.86012500878989,13.59760256,1.5615382,13.59760256,10.409091
49.62220517,40.87032565063029,9.492103343,17.145511283552796,86.21979782,71.24887,86.21979782,85.20308
0.467733508,7.48059749303095,39.35756061,36.820163621068595,57.9781308,56.043133,57.9781308,60.57647
80.13587028,54.444456616482135,67.19184926,65.13642613406181,63.8547365,72.55905,63.8547365,61.36454
93.03255731,65.2089232562524,12.42396719,23.054628748938292,64.13599101,51.332947,64.13599101,56.19142
79.07623711,38.53255721051037,34.0336157,31.69581275124818,1.102452884,3.977468,1.102452884,6.841687
49.50904012,31.071594230563043,2.633148758,50.1926491135776,71.60789091,62.894737,71.60789091,69.184586
42.17741181,43.92421700402409,14.22488447,36.138831935470996,19.78249574,21.496347,19.78249574,19.839571
11.6539798,37.90537931950807,0.597977578,56.324136585221886,8.071196301,10.06337,8.071196301,6.4483743
0.0,7.48059749303095,28.92940614,19.949452074192166,18.13660134,28.52677,18.13660134,18.971735
10.00188169,8.884000634856148,13.6465536,30.34690911092341,54.58472012,66.5424,54.58472012,48.958866
70.67829218,57.10477853978097,19.596159,42.21654708220839,2.600006823,4.727201,2.600006823,8.227181
20.49711258,35.77691852905065,24.90011385,33.03415444957495,47.30915738,55.36165,47.30915738,37.93243
84.85609846,50.87553350001633,15.1215994,50.120730156383516,5.49871711,4.399323,5.49871711,8.78961
15.417636100000001,5.599856934249289,17.72318391,29.70475555441886,5.688672061,3.1979742,5.688672061,7.9050813
49.9274003,44.73461061404765,0.522267307,4.762243003265932,84.69021766,83.242065,84.69021766,87.57721
15.164912239999998,20.95546959892228,18.04784884,10.510048709336669,60.30536066999999,53.56515,60.30536067,60.815212
76.22505116,45.00133243204862,50.27132659,62.12979529878437,9.293896224,6.03928,9.293896224,7.1634717
7.732563505,10.702622356651872,59.85587044,57.205468656131025,11.8907701,10.854297,11.8907701,20.004597
65.44832937,49.99339974671513,93.56409267,51.01913299584925,0.8308674029999998,6.053668,0.830867403,2.985368
67.19924832,55.255687671681045,3.468901589,11.6423639933677,6.575127297,2.2664177,6.575127297,7.064571
1.707595349,26.983988566897807,19.47556274,38.90776245138645,0.319224301,4.8939204,0.319224301,0.0
82.77010873,63.57152422336757,82.77010873,75.2933248089999,45.53588257,69.360886,45.53588257,47.01887
0.0,16.096238672434687,3.309805744,9.087555691815018,77.2841534,82.394936,77.2841534,76.34914
47.15771685,51.947516968638894,42.82874785,32.77676671801239,19.40320705,27.430422,19.40320705,14.493099
28.743532190000003,42.31364303883791,35.06478929,47.56555975665003,92.25602815,94.75768,92.25602815,92.49188
1.57607478,31.71218614553064,37.40734019,35.35268549251735,0.0,0.5722799,0.0,0.0
27.248768469999998,32.821911271450816,80.28994263,48.937047594621774,0.665064231,2.010955,0.665064231,0.0
8.286467695,12.035311300045027,52.90774845,47.4863898951441,11.17697809,16.449284,11.17697809,11.095534
35.59381518,36.133500300529,0.0,33.73995383940607,23.06691402,29.168848,23.06691402,18.625872
45.77926691,38.115300896950366,84.85609846,76.42663549049914,3.037744154,1.7085204,3.037744154,4.527384
32.40012299,37.70703296292365,0.0,19.46760370366439,40.83653695,48.296112,40.83653695,41.28046
28.7617291,44.25208424075335,27.151981650000003,42.10921700909436,84.10193793,85.4094,84.10193793,83.98858
44.30153891,50.11655783166647,0.0,9.218620332105159,12.67179243,14.924063,12.67179243,8.320418
63.189143820000005,60.10022754481673,98.84920594,73.4621272534722,34.48220577,34.42989,34.48220577,27.914734
6.275458680999999,27.664071535312235,65.69456697,52.54414748224854,36.25454831,33.656162,36.25454831,29.770443
6.458217991,24.054837801615893,61.72597738,39.61806497168004,47.89881593,41.649815,47.89881593,49.31466
9.677591971,19.475878317647872,47.13740479,25.460541682499347,0.0,0.38155702,0.0,2.4783702
30.24326754,40.73273430238992,0.0,10.771653469095378,16.79477369,17.049374,16.79477369,16.786238
0.0,10.925399909628554,53.85457224999999,40.84362575267315,14.82994008,12.417315,14.82994008,15.720889
92.57247896,46.21848597873688,23.5354934,49.74735775815099,9.606838288,0.348504,9.606838288,6.733532
18.76658525,26.923638870097697,7.689322987,11.12139709838569,93.31083413,88.38172,93.31083413,88.8604
52.59936901,42.57990888135195,26.149989569999995,35.628157271496356,30.591261700000004,28.951902,30.5912617,30.019567
47.555818,35.319652601686116,4.064443696,14.21488530346021,6.114675165,17.157444,6.114675165,0.0
21.43045359,33.40755068966299,63.69608906,41.31156985108137,42.30149711,42.357685,42.30149711,36.995655
30.591261700000004,20.202956563535928,37.31441052,33.66547486297488,24.59821074,33.58813,24.59821074,27.17729
27.277572840000005,46.811692205846605,1.069060713,5.3340250880116225,14.761892499999998,10.0685215,14.7618925,17.723135
2.060581853,5.549531620110869,44.68712072,29.084894132831096,24.41645938,28.79403,24.41645938,20.459593
36.47724246,13.267405494510234,40.32887688,46.4303119243893,45.57576479,51.703003,45.57576479,44.660072
4.246823607,9.970684842584431,31.37415917,26.842773256617484,16.4358293,17.55537,16.4358293,14.107776
21.81045338,43.4130565622431,26.66040937,42.14685733850598,36.39098731,35.07446,36.39098731,37.101852
87.94083651,55.39870900251746,72.29221067,45.4355552060473,59.28097568,65.474236,59.28097568,55.754585
63.65319734,37.250050157593485,45.53588257,63.803398189285396,83.38501147,84.604126,83.38501147,81.456635
90.99050642,57.356941924751396,76.33726193,70.10445489789426,35.08872433,35.644905,35.08872433,31.353058
12.60415393,21.996673232060818,15.40870509,36.86128784161895,0.0,0.8054771,0.0,0.0
34.52065187,36.576449193650184,31.83731475,38.23576783245921,38.16592165,37.328495,38.16592165,36.622124
9.034825048,16.39203861348152,70.2055639,65.22589269692301,8.674987339,11.133854,8.674987339,11.151851
89.419451,55.41655463137865,0.0,27.82801707460463,25.95507424,38.691868,25.95507424,30.128593
1.983204496,22.765774238429366,0.0,5.296951747726723,11.59050003,1.8724881,11.59050003,10.616578
63.13467167,37.22614273696482,41.48980841,30.70440283337563,55.23935567,53.311024,55.23935567,55.704487
3.342369627,21.216748023283483,73.58359974,58.134776500822305,3.3783775429999996,4.301607,3.378377543,4.91774
20.36311527,42.816491613736154,61.05645885,48.20129985401809,62.72600185999999,61.602333,62.72600186,55.749454
67.19184926,50.90198603872239,27.300554580000004,35.79248726070911,30.439738219999995,16.603455,30.43973822,25.300945
85.68357471,45.66356977160186,24.41818234,41.13968199366688,75.06901133,70.21632,75.06901133,57.89395
63.40623793,51.63498004501283,32.89151252,45.15667702196002,32.41068171,39.41535,32.41068171,22.361881
18.36789148,14.29491049153313,0.64714493,19.446922384111584,81.37846659,75.0064,81.37846659,77.05638
1.068125406,14.57220021199599,67.35182955,42.258890217622515,0.338169234,2.3949802,0.338169234,0.0
69.13479769,50.790912794290776,32.25917309,29.883429399962424,27.334826750000005,37.4959,27.33482675,34.773624
27.00233561,25.575843876054883,73.31932313,54.827642918495535,2.601590615,6.7980328,2.601590615,6.2749352
17.35228888,49.19144317331582,28.47849533,43.10611055373788,85.68357471,81.07206,85.68357471,90.705185
1.204026973,30.64090899187803,6.945630993000001,6.729868871519118,33.9312366,33.08327,33.9312366,28.64188
4.143900161,9.641848285416438,40.97949244,43.084822756985126,55.18037009,44.150295,55.18037009,49.63875
5.956665819,19.05844468028739,11.84842444,25.101772420776484,81.35759178,41.965714,81.35759178,48.556087
0.0,13.681312027368843,37.1376218,22.357288747470974,65.066599,59.900684,65.066599,63.13061
7.782359234,21.37359763032496,74.44046437,70.47303210293413,23.67114189,30.077696,23.67114189,28.724504
61.504875240000004,33.47019814528942,5.235495595,15.332525925415009,38.15573638,36.084675,38.15573638,34.86355
69.39855223,41.6750836420539,22.30541273,17.029875304019896,85.26909551,72.929405,85.26909551,83.94628
94.50096737,46.83672615414888,63.415149050000004,59.24276117128908,34.89767991,36.48406,34.89767991,32.416607
0.0,16.07859867957741,37.1696242,68.22339806199788,43.94123378,42.170933,43.94123378,36.021835
34.70800352,30.370378437456786,23.06691402,40.20192221119165,0.0,0.5800804,0.0,1.1637205
31.6780045,37.57414442068577,21.70039266,23.787253206468076,16.04849725,18.557653,16.04849725,15.614428
26.391850800000004,33.70081445332825,43.08223061,57.92872922490299,3.3837585740000002,10.32517,3.383758574,8.07222
69.27632316,45.62697550360143,35.87055638,55.807352445768714,63.007252169999994,63.202175,63.00725217,57.984764
76.47373216,45.17370904750138,75.02467082,58.83208520985424,71.26504827,65.75846,71.26504827,70.44956
64.60204454,50.08064007631659,22.41656552,41.12779682868719,39.62688642,25.843233,39.62688642,34.413216
75.02467082,48.68396033774972,8.121165956,46.318267124345006,28.1327933,25.325333,28.1327933,26.841629
0.39071503299999993,10.332742790253906,42.64405348,47.62839496688873,0.471327258,1.550041,0.471327258,0.0
65.67896113,36.649804622639714,79.07949659,59.85507366537094,48.48749388,46.123726,48.48749388,44.68197
63.07769687,37.46581895010352,18.44134196,19.027170126301197,66.43295508,46.51623,66.43295508,65.65642
40.41327646,41.08181184984147,0.0,1.3111546255795563,37.08543096,37.362827,37.08543096,32.10415
16.03639807,25.19934223428458,7.007309831000001,4.5792753885537385,9.564949769,16.14169,9.564949769,20.813978
12.29594301,18.65963749255657,24.80297238,10.379802887772247,83.93941968,78.61833,83.93941968,91.71599
0.0,12.137609251527115,42.1300284,42.183824135499,48.00212967,46.78011,48.00212967,49.21675
59.85587044,48.61963799177259,36.28377215,28.813752630862,59.16896654000001,54.106728,59.16896654,59.21261
62.657456720000006,52.50315737213552,52.55061961,44.602192948456405,29.08430143,32.274555,29.08430143,29.976374
93.10117477,58.24676765669167,56.79309437,52.489084716911314,68.58213231,75.30407,68.58213231,65.784225
0.602239969,20.101856665294022,13.88581248,16.94985160606295,23.1010236,31.094444,23.1010236,20.077269
21.36830036,10.283968314311654,25.252703200000003,39.312340858270524,1.729864191,0.8254724,1.729864191,0.26670077
24.95662893,39.91795975141346,67.99152053,76.75340004141033,50.86354716,39.8787,50.86354716,49.387276
46.25838016,45.35207294892311,38.79638342,33.91015488554209,64.50667156,63.591564,64.50667156,61.611027
31.9937252,33.9339192550376,23.20886991,48.174570153741534,4.582095156,0.8879404,4.582095156,3.0220714
14.761892499999998,24.844444293852746,18.40781284,40.80418238293737,10.08173564,10.911218,10.08173564,15.409469
3.074612079,23.52768096489295,27.697090949999996,42.20727856087267,3.10979023,1.4414877,3.10979023,5.3137045
38.72175402,38.94534913662314,72.6088082,51.34416901223481,37.08529427,36.524044,37.08529427,36.75796
94.69105416,57.38065265007198,45.97256872,28.397253296214938,36.38251036,40.52603,36.38251036,33.22031
28.47849533,38.976906812643705,12.438351,25.99482276367664,5.163801227,2.074122,5.163801227,5.618071
6.92498784,9.103359116738812,30.24326754,42.643462327488365,80.7977409,78.39499,80.7977409,80.36064
16.12823791,10.263452397631555,59.930539610000004,59.56247449342847,21.26152094,15.165055,21.26152094,19.226294
35.89724622,23.150283763424454,59.81582481,67.65377441023529,19.7798759,18.069931,19.7798759,15.059587
13.02655322,5.8213690062381325,21.81045338,44.994784862474795,41.26452613,31.314415,41.26452613,48.05535
35.33279168,33.67616793517828,94.14846732,64.61233446588993,66.6354412,80.01085,66.6354412,61.53573
3.936030958,30.744659806431233,39.19022489,46.31473852972716,39.27719826,48.96119,39.27719826,32.70293
16.79477369,21.778664795247316,53.94447324,40.56705128787607,33.74215602,41.09694,33.74215602,31.293608
72.63770939,44.39664635150313,85.65923047,55.628574292107224,0.0,0.5024941,0.0,9.653744
0.0,16.530453995853513,0.979807222,5.664477675949484,59.00727735,50.027515,59.00727735,56.794163
16.01570816,29.76185381817162,65.78374618,51.92674475201189,37.1696242,43.884407,37.1696242,43.154243
84.91024962,43.54459207917988,83.05466982,63.07995880659699,10.75553549,13.582652,10.75553549,10.093903
22.12521071,34.055599144946335,3.8673857690000006,11.779824956460669,24.95867786,41.871555,24.95867786,23.57556
5.105134806,19.504507915786654,3.399446884,5.831643355853855,25.85124884,34.155106,25.85124884,29.208208
2.145304957,42.7705185558182,0.0,14.614784746197312,27.09846988,21.760118,27.09846988,19.838135
51.153065180000006,63.41087780083358,7.242678118,29.494684965379534,38.77000873,53.352543,38.77000873,27.530487
3.311093961,17.760480654409825,0.35921569,21.766961424416007,17.58389829,12.073179,17.58389829,15.856059
38.37909694,28.621968745011092,15.37805239,23.387852952581046,25.82773903,20.976849,25.82773903,20.948263
50.70720641,50.32487604432463,65.99016493,50.582993932712675,52.14134094,43.961918,52.14134094,49.82558
97.94800557,69.78077786727368,31.393859070000005,28.13167588727921,33.62905648,34.68811,33.62905648,30.556772
63.71103229,74.75308624417305,33.69627508,58.3972574487716,89.46707858,91.07417,89.46707858,83.18506
1.742923089,28.556880479425192,63.286950499999996,59.16565065005422,2.819747326,4.469297,2.819747326,10.547053
82.13737482,53.26514307474553,44.65371267,51.65464957582176,41.53702825,46.916126,41.53702825,37.210938
0.0,10.515228352449684,28.295092409999995,37.46176583466411,3.2615818300000003,1.0182986,3.26158183,4.9691205
45.19876304,32.30107699679017,11.31352123,23.34457253422156,69.08248124,81.50317,69.08248124,72.6559
1.581660756,9.897400939161479,0.0,38.7793889605388,92.11972779,87.899086,92.11972779,85.92704
17.36013023,35.203280504863855,26.52646529,23.957896817047295,10.47269891,6.257918,10.47269891,9.397198
44.94211074,27.95902807071984,52.34346738,24.775477256395966,2.841459947,0.15009248,2.841459947,4.3761244
16.4358293,23.43898479198843,23.02454867,36.418431335687934,43.26194293,43.493103,43.26194293,48.514328
0.0,20.09758599292293,34.43934364,23.77532482812524,37.93567028,35.48684,37.93567028,35.606483
42.00065126,45.47913215748489,31.6780045,59.53503251771807,49.74093184,46.70308,49.74093184,49.861183
34.22871308,39.49631951666861,10.47269891,5.5894700808778035,3.3736240560000006,6.9416547,3.373624056,8.86276
57.02971842,34.81380591345548,38.74519603,38.36898718044251,69.97972982,75.91351,69.97972982,69.374916
2.74121661,8.373426553709507,89.47412112,61.12942084323406,40.32887688,42.217693,40.32887688,40.15787
10.00194934,32.23139917401552,73.16269955,60.03746982060849,86.53541708,69.40189,86.53541708,83.84358
10.78771766,24.358581550900787,37.0158274,13.593562078105508,3.019148584,0.58015525,3.019148584,2.4314084
1.25144582,0.8577659799699392,48.56121582,39.201881541618704,44.30153891,44.601345,44.30153891,42.039047
35.46998729,30.904525408196747,0.529819216,15.482431592034548,10.63604029,8.923372,10.63604029,8.328944
27.36893381,33.3808835742572,9.091321628,38.12922454057753,80.07437026,70.990845,80.07437026,78.39602
81.53694628,48.801962621443565,10.26938874,21.993777936730385,0.578158424,4.2415714,0.578158424,1.3988041
59.0196812,33.258866918139155,15.47495789,28.245291269556283,77.75555198,64.948524,77.75555198,81.418594
49.32388819,31.26328870945573,33.03637259,27.7941944223091,22.16483544,24.053606,22.16483544,29.811872
39.27719826,32.43639442805976,12.79513925,26.668963149601222,36.64285561,34.548935,36.64285561,34.26804
1.445871909,4.225556502383463,64.24887053,42.90398526305258,0.0,0.4222888,0.0,1.8107014
14.0670777,17.7711647859174,10.78771766,22.573959060143082,50.28049867,48.413445,50.28049867,43.73636
5.82300352,22.795598909576384,33.91258635,34.7800011425516,22.49487977,23.431131,22.49487977,24.247675
31.86956379,41.6440862496382,0.705225291,27.976462427573203,70.04834525,62.29196,70.04834525,60.477135
42.28229272,17.51794788895592,22.92734992,29.800897836827335,26.65189435,26.198008,26.65189435,22.752916
6.654637208999999,22.104720050956605,6.703331473000001,42.90462005245596,60.98476598,58.19307,60.98476598,52.04001
8.171441334,17.268982292857913,63.22828466000001,36.84928942782551,4.08442672,1.0729456,4.08442672,2.1320097
13.31813914,20.92830776501432,7.182520972,20.579888848821668,41.60266431,49.900406,41.60266431,35.28092
4.416019864,35.13090557218283,4.889819476,46.69717977375537,15.102356850000001,31.15771,15.10235685,17.61058
8.140819585,58.894205164427156,48.86581696,49.832130455705524,21.81045338,35.06955,21.81045338,16.233047
75.71719698,52.41669488307058,8.039691846,23.44924871079236,52.37811419,48.28677,52.37811419,55.444035
43.86426544,37.44088036922336,43.57558027,46.264926933069525,55.703522219999996,67.89479,55.70352222,63.46446
8.586375019,28.502562772073148,74.61155282,43.5714141666466,28.68684159,29.629612,28.68684159,29.951385
16.39030586,21.630283517265468,77.4707991,66.7691402423358,83.82528245,83.177536,83.82528245,84.73868
62.184652289999995,42.80885625950396,39.52986412,48.69921018459052,20.45508721,25.35461,20.45508721,23.518515
51.21654270999999,47.28618387382865,7.321293774000001,26.755902475776672,72.70181754,64.35755,72.70181754,74.98977
72.70586315,41.06139726104736,0.0,1.3909823732864017,53.60304102,51.085243,53.60304102,42.39863
9.091321628,37.28316351468712,11.61765415,42.87411737854242,0.0,0.26501957,0.0,0.0
35.8368136,35.02406127687514,2.394294255,11.67895155584626,89.55924552,94.46166,89.55924552,83.06774
33.21564888,26.29771267651051,0.0,42.13846500536084,14.11480355,19.203924,14.11480355,34.294758
25.0736586,39.72368439166009,11.59336493,35.08973068768948,68.10761052,64.89659,68.10761052,63.82642
19.26994536,32.96013144863069,49.01650319,32.50792297486961,7.774794319000001,7.476768,7.774794319,6.1332617
70.86219062,39.806385828015806,60.98476598,33.542561157042684,32.03839032,26.632587,32.03839032,24.1935
15.673040280000002,30.634516394365132,8.50474803,7.595870629325062,65.67896113,55.070854,65.67896113,58.72311
44.78270058,29.26440840378195,40.32898976,39.255874403689205,44.56568658,46.62567,44.56568658,44.89443
0.0,10.148665784201771,60.8676331,45.174084556725916,12.616966960000001,21.175074,12.61696696,18.038895
3.8866360899999997,8.373426553709507,15.88279637,41.793604486105444,54.237060480000004,47.809326,54.23706048,46.005363
29.36083658,34.81578776769608,1.03540736,6.460673461007326,1.208332351,0.06833359,1.208332351,0.0
11.33541199,27.253559486634135,63.65319734,41.19482224503457,74.16554821,78.98603,74.16554821,76.14202
25.95507424,38.97705582424074,9.636653904,37.754502097275854,83.94468409,85.68643,83.94468409,87.70815
3.638207936,18.17823913705185,2.038853369,20.307677443585842,21.93776353,8.392881,21.93776353,29.104662
70.27327326,30.261719180897174,15.697963790000001,39.46882687701523,75.28558302,67.267876,75.28558302,69.73298
10.02539168,34.7767169269529,20.36096013,24.180803265055417,30.01215681,32.741547,30.01215681,29.692533
43.83894822,32.77358383029967,99.99999,67.07009598464012,84.20189779,69.74908,84.20189779,78.86417
66.88608561,46.26421763786763,44.04139335,41.89114449729413,8.862814974,6.4455876,8.862814974,7.7477517
40.27887601,51.40522204377294,16.24533971,30.797892709356844,46.57912629,54.128742,46.57912629,54.17098
49.74093184,38.96044103117108,2.103607287,13.224767316133976,79.65524299,82.84089,79.65524299,72.57022
90.22793001,73.49591712321639,80.28534176,42.85936523043573,57.87284648999999,57.812305,57.87284649,48.695267
16.58042552,36.73761119630992,45.20399384,38.459824649996456,28.35051675,31.305487,28.35051675,29.545109
39.51659226,41.24908332797974,2.68455705,12.498973550212384,42.69485888,46.25441,42.69485888,41.587875
28.400726340000002,33.76495500515699,41.01536377,45.5680145948857,75.11548375,44.131584,75.11548375,69.75382
0.8444276839999999,10.392455462476685,34.44632451,51.62827452314615,52.16406686,67.49994,52.16406686,47.688408
0.0,7.727561863380745,68.91825786,43.137897707617874,10.26328927,9.320852,10.26328927,14.572035
13.34881918,19.369695633831025,1.25144582,4.81109571029663,1.8496013100000002,0.9972688,1.84960131,0.0
0.0,13.647665208757818,34.65614692,28.098195961656867,19.27582448,14.462936,19.27582448,26.5427
13.50296194,19.665477693486213,72.8478499,57.52425810636878,8.62455294,6.512981,8.62455294,6.441528
0.0,7.656612226625382,62.08187356,44.970022115279136,13.893502090000002,13.279384,13.89350209,15.527584
21.09483753,29.470467600629032,9.606838288,6.961847890612855,36.14852387,41.51393,36.14852387,33.350723
4.057606054,24.35508126848638,38.5633346,25.539130398776827,23.46293461,33.88001,23.46293461,30.599264
13.70204119,19.770200063652098,17.5357483,40.714715820076165,5.956665819,20.991749,5.956665819,4.757959
4.451923676,22.337111087116153,38.03109863,40.465419418232734,6.264897465,2.04319,6.264897465,6.135956
79.06108402,62.63748973081827,47.94242943,38.06811488463253,36.54381967,32.58158,36.54381967,38.267136
46.31398784,35.53644957421571,33.03335054,24.225925466754287,0.49264217000000005,5.9757347,0.49264217,6.513529
6.090802245,13.604562114198803,16.00671459,21.214018130825757,16.88486051,22.695707,16.88486051,19.41337
35.28597628,30.679878504735232,83.31333267,67.39909570950687,8.323184663,5.221273,8.323184663,7.9160147
6.730455291,25.018069626488685,18.48421566,37.656029273489715,58.01064055,58.77005,58.01064055,54.261955
28.52881836,24.70278194878131,81.63071985,70.9023404744625,77.62777181,78.6128,77.62777181,68.597626
24.93961347,27.152976658633946,2.39840777,47.44826676815808,1.161532817,4.908309,1.161532817,0.06430856
0.345789289,14.865693453520684,88.51390693,68.42134506750226,12.29594301,15.942621,12.29594301,10.129459
3.622466468,15.378157746775745,1.009269411,9.781662886684611,12.68763797,19.635323,12.68763797,16.381792
31.87466664,16.888326207762212,9.564949769,10.944377281569242,92.12702212,84.88891,92.12702212,91.686966
18.20662132,34.63180612906605,30.41179661,51.9978530861181,0.850358426,2.1073864,0.850358426,2.204866
66.76359549,49.13649663702428,7.18319285,26.114920150424837,0.0,2.7736495,0.0,1.3573152
19.42489921,42.086549364953036,0.0,16.603018173262775,8.246523526,29.993076,8.246523526,7.5675178
18.20970217,24.12722316510871,52.49415635999999,32.920190380160804,2.782548169,9.594657,2.782548169,3.998894
32.16531055,50.69391816554725,55.19349187,34.958588561368884,0.0,1.1866286,0.0,2.2778413
36.55522639,32.91729955517828,3.647451971,8.594766144774779,90.37135809,78.287346,90.37135809,91.9967
4.57865157,5.701885547269732,23.65087488,49.39500493579656,62.78571552,57.848396,62.78571552,55.96437
59.931432310000005,52.60045598453701,21.50066765,28.722167123090923,28.41978949,22.940577,28.41978949,18.453938
2.042704931,33.515712247488494,32.88980878,25.410089335974455,2.103607287,2.2344062,2.103607287,0.772123
0.0,18.31548328827113,0.423167396,2.9822802914120814,63.99950596,62.549397,63.99950596,64.07118
16.24533971,28.459176555479765,11.31144666,9.093817904180511,1.8794199540000003,1.6324139,1.879419954,3.9574344
72.345187,50.01177287662983,72.24358198,39.89122707090497,0.746156967,4.4408,0.746156967,0.0
76.63515592,54.42586592963576,0.701552228,7.63931049009338,4.892554111,4.7907386,4.892554111,7.0115986
36.58244249,47.72849201708257,70.62989218,68.38196428263724,2.550915003,6.725262,2.550915003,0.38335422
36.44138063,38.489325965977905,14.75153907,11.705351195435375,0.0,0.069477834,0.0,2.819673
25.94022732,27.883854700246452,6.968929302,3.370144626249969,0.0,7.805003,0.0,6.4804406
24.76005147,31.067293755872548,3.551606076,8.323354931815043,12.672234229999999,1.8561224,12.67223423,9.435103
86.971127,56.99746634805858,0.0,17.444957538379132,2.599454304,3.5179024,2.599454304,3.1436315
86.49714531,67.92338407298683,6.654637208999999,16.723106619315146,6.819997972,6.772241,6.819997972,9.358336
4.84059533,40.867020573408006,12.05436323,12.40320230668053,57.24624739,61.283165,57.24624739,52.158745
0.0,4.250124044387005,31.733180550000004,20.201344258055986,24.10905766,41.323994,24.10905766,24.540676
30.071905949999998,50.29309485090852,59.10146589000001,49.622679754909875,28.13311375,37.296677,28.13311375,29.579771
48.77228165,29.944163546682894,13.87014343,29.320216227104364,0.321740184,0.5376628,0.321740184,0.3855594
21.7977125,31.528004831360576,69.8410056,59.4302594836092,7.120028255000001,2.7277873,7.120028255,4.9515867
31.17670784,45.090086719475984,57.45048731000001,43.320222337288854,17.80357266,43.859276,17.80357266,33.420193
40.87667176,30.45497232109487,64.00575958,58.934164114288684,47.13760632,50.38526,47.13760632,42.678238
37.4061745,32.986172715328934,41.96736477,57.873380357299446,3.524318044,6.547942,3.524318044,8.712209
35.19969401,35.82301675671011,60.13886073,51.234478595423695,44.92520247,47.012882,44.92520247,42.23214
84.10193793,62.383830269413586,4.069080612,8.579341954365447,39.91592357,41.11334,39.91592357,36.68724
31.83731475,36.55990890637904,70.29330199,51.489318228676915,82.40046293,79.9891,82.40046293,79.230644
58.63301817,45.209975489988324,47.555818,52.88451977220118,2.060581853,1.411499,2.060581853,2.4767861
59.60099255,42.9535107574439,70.74157393,38.4396335785979,69.27632316,65.14311,69.27632316,63.940807
6.119058475,15.771746548378317,50.21013597,38.064473041200934,47.85301388,35.494118,47.85301388,44.842125
0.0,12.17757937725842,56.03747383999999,39.117576740478874,31.19527434,51.188854,31.19527434,19.54099
1.257407502,8.296162550529688,27.208317260000005,19.099595722925216,23.5354934,26.309166,23.5354934,32.70111
36.05690183,55.15542670873046,0.0,2.3199701224407927,13.375727640000001,3.3384268,13.37572764,11.658522
0.817066768,17.089684088722766,55.769124960000006,60.05511279369771,52.364620089999995,41.514133,52.36462009,47.119015
13.89042777,21.802664603066145,43.73298112,34.91752692568928,51.71538404000001,44.79304,51.71538404,54.024643
81.85780625,55.13688370559513,7.228003443,16.29291758924827,23.14100825,28.460157,23.14100825,20.307129
9.105544009,23.019554399227648,21.86178566,11.392078154519945,15.0343232,17.092272,15.0343232,16.385944
84.58893866,59.22820571849048,1.023181291,32.35716198168308,78.36249844,68.7495,78.36249844,75.78373
23.1010236,21.784850266640333,39.97323526,21.672710099173933,66.37274183,75.79254,66.37274183,64.83053
79.52732954,67.59667316625058,0.0,12.902398607335389,7.405890223,9.7548275,7.405890223,6.285082
9.070205476,15.865616403931975,20.54633014,19.41385075026512,0.0,0.42461935,0.0,0.0
68.47251074,6.46691555680722,1.7436502819999997,13.91558806023091,41.96736477,32.447067,41.96736477,49.669556
